id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1426654906677661696,1426654906677661696,2021-08-15 00:20:10 Turkey Standard Time,2021-08-15,00:20:10,+0300,18517955,serkanartun,Serkan Artun,,#Kahramanmaraş’taki orman yangınına müdahale esnasında yaşanan uçak kazasında Türk ve Rus mürettebatın hayatını kaybetmesinden büyük üzüntü duyduk.  Aziz milletimize ve Rus halkına başsağlığı ve sabırlar diliyoruz...🇹🇷 🇷🇺 #OrmanınKahramanları,tr,[],[],[],0,0,0,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/serkanartun/status/1426654906677661696,False,,0,,,,,,,,[],,,,
1426653398032596996,1426653398032596996,2021-08-15 00:14:10 Turkey Standard Time,2021-08-15,00:14:10,+0300,1462396794,baybaturmurat,Murat BAYBATUR 🇹🇷,,#Kahramanmaraş’taki orman yangınına müdahale esnasında yaşanan uçak kazasında Türk ve Rus mürettebatın hayatını kaybetmesinden büyük üzüntü duydum.  Aziz milletimize ve Rus halkına başsağlığı ve sabırlar diliyorum...🇹🇷 🇷🇺 #OrmanınKahramanları,tr,[],[],[],0,12,92,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/BaybaturMurat/status/1426653398032596996,False,,0,,,,,,,,[],,,,
1426639417654005767,1426639417654005767,2021-08-14 23:18:37 Turkey Standard Time,2021-08-14,23:18:37,+0300,1634980964,aksarayedutr,Aksaray Üniversitesi,,"Fedakârlıkları ve emekleri için minnettarız.🙏  #Kahramanmaraş'taki yangına müdahale sırasında yaşanan uçak kazasında vefat eden Türk ve Rus mürettebattın ailelerine sabır, Milletimize ve Rus halkına başsağlığı dileklerimizi iletiyoruz. @ProfYusufSahin  #OrmanınKahramanları  https://t.co/AtaJgaE57w",tr,"[{'screen_name': 'profyusufsahin', 'name': 'prof. dr. yusuf şahin', 'id': '911196086328598531'}]",[],['https://pbs.twimg.com/media/E8xw_U7WUAEigJw.jpg'],0,10,52,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/aksarayedutr/status/1426639417654005767,False,,1,https://pbs.twimg.com/media/E8xw_U7WUAEigJw.jpg,,,,,,,[],,,,
1426638596572864518,1426638596572864518,2021-08-14 23:15:21 Turkey Standard Time,2021-08-14,23:15:21,+0300,1195412595668398081,deryaucar1903,Derya Uçar,,#KahramanMaraş'ta Yangın söndürdükten sonra dönüş esnasında düşen uçakta hayatını kaybeden 3 Türk ve 5 Rus görevlilere Allah'tan rahmet diliyorum mekanları cennet olsun inşallah 🤲 fedakarca çalışan #OrmanınKahramanları bu ülke sizi unutmayacak    Başımız Sağolsun 🇹🇷🇷🇺  https://t.co/ejmdrKOrHA,tr,[],[],"['https://pbs.twimg.com/media/E8xwPC_XMAQMN3L.jpg', 'https://pbs.twimg.com/media/E8xwPQ7WYAo_hq0.jpg']",0,0,4,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/deryaucar1903/status/1426638596572864518,False,,1,https://pbs.twimg.com/media/E8xwPC_XMAQMN3L.jpg,,,,,,,[],,,,
1426636238828806145,1426636238828806145,2021-08-14 23:05:59 Turkey Standard Time,2021-08-14,23:05:59,+0300,1325514037476646914,zynppblt12,Zeynep BULUT 🇹🇷,,"Kahramanmaraş’ta yangın söndürme uçağının düşmesi sonucu hayatını kaybeden Türk mürettebatına  Allah’tan rahmet, hayatını kaybeden Rus askeri personelin yakınlarına ve Rus halkına başsağlığı diliyorum.  #OrmanınKahramanları’nı unutmayacağız.",tr,[],[],[],0,2,15,['ormanınkahramanları'],[],https://twitter.com/zynppblt12/status/1426636238828806145,False,,0,,,,,,,,[],,,,
1426630684274274308,1426630684274274308,2021-08-14 22:43:55 Turkey Standard Time,2021-08-14,22:43:55,+0300,2737544946,baserserpil54,Serpil Başer😷🟢🇹🇷,,"Kahramanmaraş'ta çıkan yangına müdahale ederken düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyorum",tr,[],[],[],0,0,0,['ormanınkahramanları'],[],https://twitter.com/baserserpil54/status/1426630684274274308,False,,0,,,,,,,,[],,,,
1426629012776960006,1426446260748398595,2021-08-14 22:37:16 Turkey Standard Time,2021-08-14,22:37:16,+0300,824712142465224704,serkanyilmazin,Serkan yılmaz,,@yreviet @Ozdursun @Bahadir26619946 @OGMgovtr Doğaya ve ormanlarımıza karşı bu hassasiyetinizden dolayı sizi tebrik ediyorum. Biz #OrmanınKahramanları nın #yeşilvatan için can siperane göstermiş olduğu mücadeleye desteklerinizi ve bizi daha iyi tanımanız için bulunduğunuz yerdeki Orman Müdürlüğümüzü ziyaretinizi bekleriz.,tr,[],[],[],0,0,1,"['ormanınkahramanları', 'yeşilvatan']",[],https://twitter.com/serkanyilmazin/status/1426629012776960006,False,,0,,,,,,,,"[{'screen_name': 'yreviet', 'name': 'Thenameofrose', 'id': '1358398508294938624'}, {'screen_name': 'Ozdursun', 'name': 'MEHMET SERHAT', 'id': '129146300'}, {'screen_name': 'Bahadir26619946', 'name': 'Bahadir kara', 'id': '1077298545680621568'}, {'screen_name': 'OGMgovtr', 'name': 'Orman Genel Müdürlüğü', 'id': '2155347530'}]",,,,
1426621721914773508,1426621721914773508,2021-08-14 22:08:18 Turkey Standard Time,2021-08-14,22:08:18,+0300,999025049968537601,aasumanerdogan,Asuman Erdoğan 🇹🇷,,#Kahramanmaraş'ta yangına müdahale sırasında yaşanan uçak kazasında hayatını kaybeden Türk mürettebatımıza Allah’tan rahmet diliyorum.  Hayatını kaybeden Rus mürettebatının ailelerinin acılarını paylaşıyorum.  #OrmanınKahramanları,tr,[],[],[],3,9,59,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/AAsumanErdogan/status/1426621721914773508,False,,0,,,,,,,,[],,,,
1426610051180019722,1426610051180019722,2021-08-14 21:21:55 Turkey Standard Time,2021-08-14,21:21:55,+0300,1316720242983346183,yesilvatan1923,YEŞİL VATAN,,O bir eş O bir baba O bir arkadaş  1 kadın eşini  2 çocuk babasını  Bir teşkilat kahramanını  Kaybetti  #YesilVatan uğruna ... Edibiyat yapanlar ... için sadece bir haber değil mi  Ailesinin @OGMgovtr teşkilatının ve milletimizn #BaşıSağolsun  #OrmanınKahramanları #ucakkazası  https://t.co/UT39yS6Y5Z,tr,"[{'screen_name': 'ogmgovtr', 'name': 'orman genel müdürlüğü', 'id': '2155347530'}]",[],['https://pbs.twimg.com/media/E8xWR5eXoAApI3Q.jpg'],4,14,40,"['yesilvatan', 'başısağolsun', 'ormanınkahramanları', 'ucakkazası']",[],https://twitter.com/yesilvatan1923/status/1426610051180019722,False,,1,https://pbs.twimg.com/media/E8xWR5eXoAApI3Q.jpg,,,,,,,[],,,,
1426599678402039810,1426599678402039810,2021-08-14 20:40:42 Turkey Standard Time,2021-08-14,20:40:42,+0300,1110920246624436225,cenkbacaks,cenk,,Kahramanca mücadeleniz ve fedakarlığınız unutulmayacak #Kahramanmaras #OrmanınKahramanları  https://t.co/2wGbL4U8p9,tr,[],[],['https://pbs.twimg.com/media/E8xMjlaXoAAV7HL.jpg'],0,0,4,"['kahramanmaras', 'ormanınkahramanları']",[],https://twitter.com/CenkBacaks/status/1426599678402039810,False,,1,https://pbs.twimg.com/media/E8xMjlaXoAAV7HL.jpg,,,,,,,[],,,,
1426596984350203911,1426596984350203911,2021-08-14 20:30:00 Turkey Standard Time,2021-08-14,20:30:00,+0300,1205437157378347009,pazarhurriyet,Hürriyet Pazar,,"Marmaris, Hisarönü’ndeki orman yangınını söndürme çalışmalarını tamamlayıp şehre dönen İstanbul Belediyesi İtfaiye Müdürlüğü personeliyle bir araya geldik.   Yarın #HürriyetPazar’da.   #OrmanYangınları #OrmanınKahramanları  https://t.co/mJ9xAucIjv",tr,[],[],[],0,0,1,"['hürriyetpazar', 'ormanyangınları', 'ormanınkahramanları']",[],https://twitter.com/PazarHurriyet/status/1426596984350203911,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1426561193842458637/pu/img/cgUwVqbG18YnY20C.jpg,,,,,,,[],,,,
1426591415245676546,1426591415245676546,2021-08-14 20:07:52 Turkey Standard Time,2021-08-14,20:07:52,+0300,1373565915099492355,akparti_arsuz,Akparti Arsuz,,"Kahramanmaraş'ta Çıkan Yangına Müdahale Ederken Düşen Uçakta Bulunan #OrmanınKahramanları'na Allah'tan Rahmet, Ailelerine Başsağlığı Ve Sabır Diliyorum. Aziz Milletimizin Başı Sağ Olsun.  Uçakta Görevde Bulunan Rus Mürettebatın Yakınlarına Ve Rus Halkına da Başsağlığı Diliyorum.  https://t.co/uWxA8gpLkj",tr,[],[],"['https://pbs.twimg.com/media/E8xFU_zWYAQ1xfF.jpg', 'https://pbs.twimg.com/media/E8xFVNRXoAQ95ny.jpg']",0,2,2,['ormanınkahramanları'],[],https://twitter.com/akparti_arsuz/status/1426591415245676546,False,,1,https://pbs.twimg.com/media/E8xFU_zWYAQ1xfF.jpg,,,,,,,[],,,,
1426590285862158338,1426590285862158338,2021-08-14 20:03:23 Turkey Standard Time,2021-08-14,20:03:23,+0300,3067564457,mzekidirik,Mehmet Zeki Dirik #EvdeKal 🏠,,"Kahramanmaraş’ta yangın söndürme uçağının düşmesi sonucu hayatını kaybeden Türk mürettebatına  Allah’tan rahmet, hayatını kaybeden Rus askeri personelin yakınlarına ve Rus halkına başsağlığı diliyorum.  #OrmanınKahramanları’nı unutmayacağız.",tr,[],[],[],0,8,48,['ormanınkahramanları'],[],https://twitter.com/mzekidirik/status/1426590285862158338,False,,0,,,,,,,,[],,,,
1426589357121675274,1426589357121675274,2021-08-14 19:59:42 Turkey Standard Time,2021-08-14,19:59:42,+0300,4817595411,vakt_ibirlik,𝔽𝕥𝕞☾*𝕔𝕟𝕘𝕫𝕝 𝕜𝕒𝕝𝕓♡𝕚 ☬ 𝕝𝕚𝕤𝕒𝕟‏,,"#Kahramanmaraş’ta çıkan orman yangınına müdahale eden söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları hepimizi derinden üzdü… Milletçe başımız sağolsun. Vatandaşlarımıza RABB'îm'den Rahmet, ailelerine sabır diliyor, Rus halkına taziyelerimizi iletiyorum.",tr,[],[],[],0,0,2,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/Vakt_iBirlik/status/1426589357121675274,False,,0,,,,,,,,[],,,,
1426584705449725952,1426584705449725952,2021-08-14 19:41:13 Turkey Standard Time,2021-08-14,19:41:13,+0300,1005722856,akyazibld,Akyazı Belediyesi,,"Kahramanmaraş'ta çıkan yangına müdahale ederken düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyoruz. Aziz Milletimizin başı sağ olsun.  https://t.co/oxqdu1fXBb",tr,[],[],"['https://pbs.twimg.com/media/E8w_OcuXEAUY6wv.jpg', 'https://pbs.twimg.com/media/E8w_OcwWQAg8w_F.jpg']",0,2,11,['ormanınkahramanları'],[],https://twitter.com/akyazibld/status/1426584705449725952,False,,1,https://pbs.twimg.com/media/E8w_OcuXEAUY6wv.jpg,,,,,,,[],,,,
1426581111153512448,1426581111153512448,2021-08-14 19:26:56 Turkey Standard Time,2021-08-14,19:26:56,+0300,824712142465224704,serkanyilmazin,Serkan yılmaz,,#OrmanınKahramanları Kahramanmaraş’taki düşen uçakta şehit olan kardeşlerimizden birisi Orman Mühendisi Oğuz Avşar Aydın. Acımız çok büyük.   Başımız sağ olsun.  https://t.co/jjPgFVbvz2,tr,[],[],['https://pbs.twimg.com/media/E8w79duXsAcMtjc.jpg'],3,4,28,['ormanınkahramanları'],[],https://twitter.com/serkanyilmazin/status/1426581111153512448,False,,1,https://pbs.twimg.com/media/E8w79duXsAcMtjc.jpg,,,,,,,[],,,,
1426578782601846785,1426578782601846785,2021-08-14 19:17:40 Turkey Standard Time,2021-08-14,19:17:40,+0300,228334778,fatosgurkan,Av. Fatoş GÜRKAN,,Kahramanmaraş'ta orman yangınına müdahale eden yangın söndürme uçağının düşmesi sonucu hayatını kaybeden 5 Rus ve 3 Türk görevliye Allah’tan rahmet diliyorum.. #OrmanınKahramanları nı Aziz Milletimiz unutmayacaktır.  https://t.co/pcnacU6Pht,tr,[],[],['https://pbs.twimg.com/media/E8w51tBXEAQxgM2.jpg'],1,18,78,['ormanınkahramanları'],[],https://twitter.com/fatosgurkan/status/1426578782601846785,False,,1,https://pbs.twimg.com/media/E8w51tBXEAQxgM2.jpg,,,,,,,[],,,,
1426578584295063557,1426578584295063557,2021-08-14 19:16:53 Turkey Standard Time,2021-08-14,19:16:53,+0300,3832166434,belediyesiayas,Ayaş Belediyesi,,"Kahramanmaraş'ta çıkan yangına müdahale ederken düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyoruz. Aziz Milletimizin başı sağ olsun.  Uçakta görevde bulunan Rus askerlerin yakınlarına ve Rus halkına da başsağlığı diliyoruz.  https://t.co/Eh234MZvoi",tr,[],[],"['https://pbs.twimg.com/media/E8w5qEZWYAIi8Mc.jpg', 'https://pbs.twimg.com/media/E8w5qNXWUAA37Da.jpg']",0,0,3,['ormanınkahramanları'],[],https://twitter.com/BelediyesiAyas/status/1426578584295063557,False,,1,https://pbs.twimg.com/media/E8w5qEZWYAIi8Mc.jpg,,,,,,,[],,,,
1426578439541297153,1426578439541297153,2021-08-14 19:16:19 Turkey Standard Time,2021-08-14,19:16:19,+0300,1022868331605516288,burhandemrba1,Burhan DEMİRBAŞ,,"Kahramanmaraş'ta çıkan yangına müdahale ederken düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyorum. Aziz Milletimizin başı sağ olsun.  Uçakta görevde bulunan Rus askerlerin yakınlarına ve Rus halkına da başsağlığı diliyorum.  https://t.co/H3ks9DX3fo",tr,[],[],"['https://pbs.twimg.com/media/E8w5hqrWQAwjsoR.jpg', 'https://pbs.twimg.com/media/E8w5hzTWUAYI9-m.jpg']",0,1,5,['ormanınkahramanları'],[],https://twitter.com/BurhanDEMRBA1/status/1426578439541297153,False,,1,https://pbs.twimg.com/media/E8w5hqrWQAwjsoR.jpg,,,,,,,[],,,,
1426576498538975241,1426576498538975241,2021-08-14 19:08:36 Turkey Standard Time,2021-08-14,19:08:36,+0300,3031171907,avorhankircali,Av. Orhan KIRCALI 🇹🇷,,Kahramanmaraş’ta yangın söndürme uçağının düşmesi sonucu şehit olan #OrmanınKahramanları’na Allah’tan rahmet;hayatını kaybeden Rus askeri personelin yakınlarına ve Rus halkına başsağlığı diliyorum.,tr,[],[],[],0,15,40,['ormanınkahramanları'],[],https://twitter.com/AvOrhanKIRCALI/status/1426576498538975241,False,,0,,,,,,,,[],,,,
1426575836661092352,1426574017272614916,2021-08-14 19:05:58 Turkey Standard Time,2021-08-14,19:05:58,+0300,1315625553546838021,ormancbac,🌻Ormancı Bacı🌲🍁,,@abdibaktur #OrmanınKahramanları 😔,und,[],[],[],0,0,0,['ormanınkahramanları'],[],https://twitter.com/OrmancBac/status/1426575836661092352,False,,0,,,,,,,,"[{'screen_name': 'abdibaktur', 'name': 'Abdi Baktur', 'id': '117347410'}]",,,,
1426573406657519618,1426573406657519618,2021-08-14 18:56:19 Turkey Standard Time,2021-08-14,18:56:19,+0300,795966577506185216,dilekakinci_53,Dilek Akıncı 🇹🇷,,Çok üzgünüz... #OrmanınKahramanları mızın başı sağolsun.... Yerleri mekânları cennet olsun inşallah 🤲,tr,[],[],[],0,1,6,['ormanınkahramanları'],[],https://twitter.com/dilekakinci_53/status/1426573406657519618,False,https://twitter.com/bekirpakdemirli/status/1426570915844960258,0,,,,,,,,[],,,,
1426572649656950786,1426572649656950786,2021-08-14 18:53:18 Turkey Standard Time,2021-08-14,18:53:18,+0300,760254109,scivitcioglu,Salim ÇİVİTCİOĞLU,,"Kahramanmaraş'ta çıkan yangına müdahale ederken düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyorum. Aziz Milletimizin başı sağ olsun.  Uçakta görevde bulunan Rus askerlerin yakınlarına ve Rus halkına da başsağlığı diliyorum.",tr,[],[],[],0,7,64,['ormanınkahramanları'],[],https://twitter.com/SCivitcioglu/status/1426572649656950786,False,,0,,,,,,,,[],,,,
1426571282401857539,1426571282401857539,2021-08-14 18:47:52 Turkey Standard Time,2021-08-14,18:47:52,+0300,3505443869,ssarialioglu61,Salim Salih Sarıalioğlu 🇹🇷,,"Kahramanmaraş’ta, içerisinde yabancı uyruklu görevlilerin de yer aldığı orman yangın söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları'na Allah’tan rahmet, ailelerine baş sağlığı dilerim.",tr,[],[],[],1,1,10,['ormanınkahramanları'],[],https://twitter.com/ssarialioglu61/status/1426571282401857539,False,,0,,,,,,,,[],,,,
1426570464508448768,1426570464508448768,2021-08-14 18:44:37 Turkey Standard Time,2021-08-14,18:44:37,+0300,3083566881,adanaobm,Adana Orman Bölge Müdürlüğü,,"14.08.2021 günü Kahramanmaraş'ta çıkan orman yangınına havadan müdahale eden yangın söndürme uçağımızın kırıma uğrayarak düşmesi sonucu,  uçakta görevli personelimiz Orman Mühendisi Oğuz Avşar AYDIN ile aynı uçakta bulunan #OrmanınKahramanları şehit olmuştur.",tr,[],[],[],7,12,62,['ormanınkahramanları'],[],https://twitter.com/adanaobm/status/1426570464508448768,False,,0,,,,,,,,[],,,,
1426569991357353986,1426569991357353986,2021-08-14 18:42:44 Turkey Standard Time,2021-08-14,18:42:44,+0300,3171143225,feyziberdibek1,Feyzi Berdibek🇹🇷,,"#Kahramanmaraş'taki yangına müdahale sırasında yaşanan elim uçak kazasında hayatını kaybeden Türk mürettebatına Allah’tan rahmet diliyor, hayatını kaybeden Rus mürettebatın acılı ailelerinin acılarını paylaşıyorum.  #OrmanınKahramanları’nı unutmayacağız.",tr,[],[],[],0,36,139,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/FeyziBerdibek1/status/1426569991357353986,False,,0,,,,,,,,[],,,,
1426564583599321099,1426564583599321099,2021-08-14 18:21:15 Turkey Standard Time,2021-08-14,18:21:15,+0300,1350393236116942849,oscarfish01,🎖Luftwaffe🎖,,"Çok üzgünüm 😔😔😔 8 adet  #OrmanınKahramanları Cennete uçtu,bizim olduğumuz endişesi ile gelen telefonlardan biliyorum ki,aileleri perişan..Kahramanlarımızın şehadeti kabul olsun 😔😔😔 Günlerdir çok yorulduk,ve o uçak o arazi için manevra kabiliyeti düşük bir uçaktı maalesef 😔",tr,[],[],[],0,0,2,['ormanınkahramanları'],[],https://twitter.com/OscarFish01/status/1426564583599321099,False,,0,,,,,,,,[],,,,
1426562968184135682,1426562968184135682,2021-08-14 18:14:50 Turkey Standard Time,2021-08-14,18:14:50,+0300,1088083625101459457,akcakaleakgenc,AK GENÇLİK AKÇAKALE,,"Kahramanmaraş'ta çıkan orman yangınına müdahale esnasında düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyoruz. Milletimizin başı sağ olsun.  @akgencliksurfa  @emrekaracizmeli  @apakhan_murat  https://t.co/1cBuBymVSD",tr,"[{'screen_name': 'akgencliksurfa', 'name': 'ak gençlik şanlıurfa', 'id': '494965228'}, {'screen_name': 'emrekaracizmeli', 'name': 'emre karaçizmeli', 'id': '194768509'}, {'screen_name': 'apakhan_murat', 'name': 'murat apakhan', 'id': '1337826201449213959'}]",[],['https://pbs.twimg.com/media/E8wrbCbXsAEhGdN.jpg'],0,6,11,['ormanınkahramanları'],[],https://twitter.com/akcakaleakgenc/status/1426562968184135682,False,,1,https://pbs.twimg.com/media/E8wrbCbXsAEhGdN.jpg,,,,,,,[],,,,
1426562923279884290,1426562923279884290,2021-08-14 18:14:39 Turkey Standard Time,2021-08-14,18:14:39,+0300,1076520950278041601,necmiyl29580012,Necmi Yıldız,,#Kahramanmaraş'ta çıkan orman yangınına müdahale eden söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları’nı unutmayacağız.  Uçakta görev yapan Rus personel için Rus halkına taziyelerimizi iletiyor aziz milletimize baş sağlığı diliyorum.,tr,[],[],[],0,0,11,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/NecmiYl29580012/status/1426562923279884290,False,,0,,,,,,,,[],,,,
1426561059964571663,1426561058462965760,2021-08-14 18:07:15 Turkey Standard Time,2021-08-14,18:07:15,+0300,2161985859,mustafayel59,Mustafa Yel🇹🇷,,"Müdahale esnasında düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyorum. Milletimizin başı sağ olsun.  Rus askerlerin yakınlarına ve Rus halkına da başsağlığı diliyor, taziyelerimi iletiyorum.",tr,[],[],[],0,1,15,['ormanınkahramanları'],[],https://twitter.com/MustafaYel59/status/1426561059964571663,False,,0,,,,,,,,[],,,,
1426560439257911298,1426560439257911298,2021-08-14 18:04:47 Turkey Standard Time,2021-08-14,18:04:47,+0300,384966332,kemaluge,kemalüğe 🇹🇷,,#Kahramanmaraş'ta çıkan orman yangınına müdahale eden söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları’nı unutmayacağız.  Uçakta görev yapan Rus personel için Rus halkına taziyelerimizi iletiyor aziz milletimize baş sağlığı diliyorum.,tr,[],[],[],0,2,1,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/kemaluge/status/1426560439257911298,False,,0,,,,,,,,[],,,,
1426560194356600834,1426560194356600834,2021-08-14 18:03:49 Turkey Standard Time,2021-08-14,18:03:49,+0300,1097896968922255360,beyazit_emre,Emre Beyazıt,,"Kahramanmaraş’ta, içerisinde yabancı uyruklu görevlilerin de yer aldığı orman yangın söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları'na Allah’tan rahmet, ailelerine baş sağlığı dilerim.",tr,[],[],[],0,0,5,['ormanınkahramanları'],[],https://twitter.com/beyazit_emre/status/1426560194356600834,False,,0,,,,,,,,[],,,,
1426560065952231427,1426560065952231427,2021-08-14 18:03:18 Turkey Standard Time,2021-08-14,18:03:18,+0300,1601655643,nuriyildiz_04,Mehmet Nuri YILDIZ,,"#Kahramanmaraş’ta çıkan orman yangınına müdahale eden söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları hepimizi derinden üzdü…Milletçe başımız sağolsun. Vatandaşlarımıza Rabbim'den rahmet, ailelerine sabır diliyor, Rus halkına taziyelerimizi iletiyorum.",tr,[],[],[],0,5,17,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/nuriyildiz_04/status/1426560065952231427,False,,0,,,,,,,,[],,,,
1426559376416985092,1426559376416985092,2021-08-14 18:00:34 Turkey Standard Time,2021-08-14,18:00:34,+0300,2590027648,ckoncagul,Çiğdem Koncagül,,"#Kahramanmaraş’ta çıkan orman yangınına müdahale eden söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları hepimizi derinden üzdü…Milletçe başımız sağolsun. Vatandaşlarımıza Rabbim'den rahmet, ailelerine sabır diliyor, Rus halkına taziyelerimizi iletiyorum.",tr,[],[],[],0,10,61,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/CKoncagul/status/1426559376416985092,False,,0,,,,,,,,[],,,,
1426558189655445509,1426558189655445509,2021-08-14 17:55:51 Turkey Standard Time,2021-08-14,17:55:51,+0300,283529333,selimgultekn51,Selim GÜLTEKİN🇹🇷,,"Kahramanmaraş'ta çıkan orman yangınına müdahale esnasında düşen uçakta bulunan #OrmanınKahramanları'na Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyorum. Milletimizin başı sağ olsun.",tr,[],[],[],1,10,51,['ormanınkahramanları'],[],https://twitter.com/selimgultekn51/status/1426558189655445509,False,,0,,,,,,,,[],,,,
1426555130422378501,1426555130422378501,2021-08-14 17:43:41 Turkey Standard Time,2021-08-14,17:43:41,+0300,577926589,eyuperoglu60,Eyüp EROĞLU 🇹🇷,,"Kahramanmaraş’ta, içerisinde yabancı uyruklu görevlilerin de yer aldığı orman yangın söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları'na Allah’tan rahmet, ailelerine baş sağlığı dilerim.",tr,[],[],[],0,16,90,['ormanınkahramanları'],[],https://twitter.com/EyupEroglu60/status/1426555130422378501,False,,0,,,,,,,,[],,,,
1426552565152497664,1426552565152497664,2021-08-14 17:33:30 Turkey Standard Time,2021-08-14,17:33:30,+0300,870374882,metingunordu,Metin Gündoğdu,,"Kahramanmaraş'ta çıkan orman yangınına müdahale esnasında düşen uçakta bulunan #OrmanınKahramanları'mıza Allah'tan rahmet, ailelerine başsağlığı ve sabır diliyorum. Milletimizin başı sağ olsun.  https://t.co/3FUo1jiyWI",tr,[],[],['https://pbs.twimg.com/media/E8wh_peWYAEJGv2.jpg'],0,10,28,['ormanınkahramanları'],[],https://twitter.com/metingunordu/status/1426552565152497664,False,,1,https://pbs.twimg.com/media/E8wh_peWYAEJGv2.jpg,,,,,,,[],,,,
1426551478219575297,1426551478219575297,2021-08-14 17:29:11 Turkey Standard Time,2021-08-14,17:29:11,+0300,913482607484129281,belginuygur10,Belgin Uygur 🇹🇷,,#Kahramanmaraş'ta çıkan orman yangınına müdahale eden yangın söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları’na Allah'tan rahmet diliyorum.  Uçakta görev yapan Rus personel için Rus halkına taziyelerimi iletiyor aziz milletimize baş sağlığı diliyorum.  https://t.co/QTm5lJiQe6,tr,[],[],['https://pbs.twimg.com/media/E8whAkTXEAgCKnA.jpg'],0,0,16,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/belginuygur10/status/1426551478219575297,False,,1,https://pbs.twimg.com/media/E8whAkTXEAgCKnA.jpg,,,,,,,[],,,,
1426550552448716800,1426550552448716800,2021-08-14 17:25:30 Turkey Standard Time,2021-08-14,17:25:30,+0300,564749194,avabdullahguler,Abdullah Güler,,#Kahramanmaraş'ta çıkan orman yangınına müdahale eden söndürme uçağının düşmesi sonucu hayatını kaybeden #OrmanınKahramanları’nı unutmayacağız.  Uçakta görev yapan Rus personel için Rus halkına taziyelerimizi iletiyor aziz milletimize baş sağlığı diliyorum.,tr,[],[],[],5,13,82,"['kahramanmaraş', 'ormanınkahramanları']",[],https://twitter.com/avabdullahguler/status/1426550552448716800,False,,0,,,,,,,,[],,,,
1426550472844918794,1426550472844918794,2021-08-14 17:25:11 Turkey Standard Time,2021-08-14,17:25:11,+0300,214390661,mgmesutguler,Mesut Güler🇹🇷,,"#Kahramanmaras ‘ta orma yangınını söndürme esnasında kaza kırıma uğrayan uçakta şehit olan #OrmanınKahramanları na Allah cc rahmet eylesin, aziz milletimizin başı sağolsun. Uçakta bulunup vefat eden Rus vatandaşlarını saygıyla anıyoruz.",tr,[],[],[],0,0,12,"['kahramanmaras', 'ormanınkahramanları']",[],https://twitter.com/mgmesutguler/status/1426550472844918794,False,,0,,,,,,,,[],,,,
1426547675470737417,1426547675470737417,2021-08-14 17:14:04 Turkey Standard Time,2021-08-14,17:14:04,+0300,601623076,deryabacac,Derya Bacacı 🇹🇷,,"Başımız sağ olsun, Allah rahmet eylesin. Ailelerine başsağlığı ve sabır diliyorum. #OrmanınKahramanları",tr,[],[],[],0,14,22,['ormanınkahramanları'],[],https://twitter.com/DeryaBacac/status/1426547675470737417,False,https://twitter.com/drsadiyazici/status/1426537425350823946,0,,,,,,,,[],,,,
